"domainhistory","url","rating","forwardSecrecy"
63031,"sp.renatorosa.com","A","4"
63033,"hacking-etico.com","A","4"
17425,"www.teamgeist-medien.de","A","2"
33400,"merchantsauto.cars","A","4"
63043,"system101.agilysyseu.com","A","2"
63047,"access.advancepartners.com","A","2"
33413,"businessservicetool.ebanking-services.com","A","4"
1644,"www.money.pl","A","2"
63048,"cloud.mrmanny.me","A","4"
33401,"ares.omcc.ru","A","4"
63064,"kpmg-uat.hostedtax.thomsonreuters.com","A","2"
68115,"my.wosign.com","A","2"
583,"pro.douane.gouv.fr","A","4"
2314,"kcentral.ext.amr.kpmg.com","A","2"
4968,"mobile.them-is.fr","A","2"
9213,"www.karstenhrgroup.com","A","2"
17484,"www.flexjobs.com","A","4"
33417,"portal.papersave.com","A","2"
63074,"delaware.pro","A","2"
2469,"flickr.com","A","2"
63067,"www.hijackthis-forum.de","A","4"
58639,"ms.paymentsense.com","A","4"
62948,"t1.safelayer.com","A","4"
1404,"ln.uniqa.cz","A","4"
33428,"activigo.com","A","4"
5602,"stonehippo.com","A","4"
17478,"spadam.se","A","4"
33418,"www.habitat.hu","A","4"
63098,"virusinfo.info","A","4"
17488,"www.dlleague.com","A","4"
33436,"production-hh-portal.documobi.com","A","4"
63107,"bukkit.academy","A","4"
63104,"sharedmind.eu","A","4"
33435,"www.fm-central.sg","A","4"
63102,"app.glip.com","A","2"
33438,"bluecross.org.uk","A","2"
63109,"rich-city.pro","A","4"
63110,"kinozal.me","A","4"
63112,"seranking.com","A","2"
33442,"customerservtool.epps-services.com","A","2"
63116,"clip-i.ngs.zdf.de","A","2"
63115,"projekte.sueddeutsche.de","A","2"
63124,"authy.com","A","2"
5087,"eqibt.equitasbank.com","A","4"
9207,"www.deepblu.com","A","2"
6044,"www.imobauto.ie","A","2"
33447,"app.myswiftquotes.com","A","4"
63127,"chrome.google.com","A","2"
63130,"uat-neo.network.ae","A","2"
17503,"www.forrester.com","A","2"
33340,"chat-test.timeplay.com","A","null"
63107,"bukkit.academy","A","4"
63133,"restifer.es","A","2"
63033,"hacking-etico.com","A","4"
63149,"mdm.bcr.ro","A","2"
63150,"patripe.com","A","2"
63154,"www.start2s.com","A","4"
17499,"go.firstmidwest.com","A","4"
17510,"discoveryhealthpartners.com","A","4"
63159,"merlin.pl","A","2"
62948,"t1.safelayer.com","A","4"
33466,"iac.university","A","4"
63181,"tunap.com","A","2"
63183,"kinaiasztrologia.com","A","2"
63184,"www.pentestit.ru","A","4"
2313,"www.moskevsky-strazni-pes.cz","A","4"
5089,"galaxyhostplus.com","A","2"
33482,"prox.tsgri.net","A","4"
63192,"aircowell.com","A","4"
63196,"video.varrohaz.hu","A","4"
63197,"physiotherapie-neustadt-aisch.de","A","4"
33468,"ng-sa-sdkapi.gameitop.com","A","2"
62605,"video.maqi.me","A","4"
63201,"hachuarium.com","A","4"
63206,"dessins-elise.fr","A","4"
63215,"my-nanny.se","A","2"
9232,"mjolnir.alayacare.com","A","4"
17428,"sip.agribank.com","A","2"
32540,"www.cybrary.it","A","2"
63225,"www.france-truffes.com","A","4"
17525,"acmemade.com","A","4"
63228,"ppt-online.org","A","4"
63239,"loc.mafsas.mobi","A","2"
63243,"cpms.midasplus.com","A","4"
63245,"emigrante.online","A","4"
63249,"ellsworthadhe.wpengine.com","A","4"
63252,"lusarealty.es","A","4"
63247,"marriottstorie.wpengine.com","A","4"
10273,"mx.spamreflect.org","A","4"
67983,"www.philosophy.com","A","4"
2322,"server.alberici.org","A","4"
11661,"cnn.com","A","2"
5093,"helpit.hu","A","4"
67978,"www.discover.com","A","2"
8833,"livesof.wartw.top","A","2"
17526,"digitalsecurity.fr","A","4"
33039,"correo.uap.edu.ar","A","4"
33581,"care.mindoula.com","A","2"
63255,"api-public.eu.epsilon.com","A","2"
67970,"www.opi.com","A","4"
63262,"www.brognoli.com.br","A","4"
67969,"login.oracle.com","A","2"
63268,"up-in-lights.co.uk","A","4"
63274,"www.bitcoin-fast.com","A","4"
23916,"is-montblancmx.a8e.net.br","A","2"
63280,"projectj.eu","A","4"
38264,"netvibes.com","A","4"
63281,"orakel.cz","A","2"
17544,"test.salondata.com","A","2"
32661,"www.novacreative.com","A","4"
63289,"tso.tele2.se","A","2"
8528,"docusign.com","A","4"
17539,"relayhub.eu.pitneybowes.com","A","2"
67949,"ozaha.com","A","4"
67828,"www.em.com.br","A","4"
33534,"www.utflending.org","A","2"
43695,"kehrer-modellbau.de","A","4"
6118,"mail.qq.com","A","2"
63304,"www.efor.es","A","2"
16817,"www.profiwins.com.ua","A","4"
63311,"thebiblesource.com","A","4"
33533,"www.cucompanies.com","A","4"
63313,"mome.ge","A","2"
320,"crdvo.uvo.gov.sk","A","4"
589,"www.viequestrian.co.uk","A","4"
585,"mydaphneutilities.com","A","2"
1073,"wiki.isd553.org","A","2"
2328,"lyncdiscover.interstates.com","A","2"
5097,"az01.ordenacion.hu","A","4"
9235,"www.fundviet.com","A","4"
33340,"chat-test.timeplay.com","A","4"
67911,"staging.casc.cloudark.co.uk","A","4"
63317,"interhyp.de","A","2"
63319,"ssl.qsihosting.com","A","2"
63323,"em-immo.simplebytes.at","A","4"
63332,"www.integralmedica.com.br","A","2"
9238,"www.aimant.ua","A","2"
33537,"acquiring.qiwi.com","A","2"
63333,"auxiliumcor.com","A","4"
63335,"shop.nusphere.com","A","4"
28528,"metaprofit.net","A","2"
63336,"www.bouyguestelecom.fr","A","2"
56924,"api.txtlocal.com","A","2"
33548,"une.moe","A","2"
33549,"eft.fi360.com","A","2"
9239,"slipza.com","A","4"
17538,"invisibledizz.com","A","4"
33515,"www.dn.pt","A","2"
63343,"reward3d.com","A","4"
63345,"www.toyotaofmurfreesboro.com","A","2"
63349,"corporate.parmalat.com","A","2"
9243,"stanev.me","A","4"
18046,"cdi.chartwisemed.com","A","2"
67881,"yesstreaming.com","A","2"
63354,"emplacamentoapphomolog.portaltecsinapse.com.br","A","2"
67874,"guppy.igotta.beer","A","4"
17555,"pathe.ch","A","4"
33039,"correo.uap.edu.ar","A","4"
63360,"arim.io","A","4"
10826,"victoriabcplus.com","A","2"
63365,"www.nttsecurity.com","A","4"
5109,"www.relianceglobalcall.com","A","4"
9240,"skatebay.dk","A","4"
67865,"squirtle.bigspringsgroup.com","A","4"
33550,"chip.de","A","2"
63371,"leisambientaisapp.com.br","A","4"
17565,"alleewonen.mwm2.nl","A","2"
33526,"homolog.eiplus.tv","A","4"
10914,"directoriolocal.org","A","4"
7708,"ssltest.targethealth.com","A","2"
33569,"ds.ecisolutions.com","A","2"
17566,"api.childstones.org","A","4"
33567,"chesstempo.com","A","4"
63404,"shop.naturallycurly.com","A","2"
33576,"www.freizeitblock.de","A","4"
63411,"bro.officepacs.com","A","2"
33581,"care.mindoula.com","A","2"
63414,"lsgaming.pl","A","4"
33586,"ohwi0.variti.net","A","2"
63417,"camsdatespot.com","A","4"
63419,"securedwebapp.com","A","2"
63421,"print.remotecheck.cnb.com","A","2"
63418,"japanisch-grund-und-intensivkurs.de","A","4"
5113,"newdriver-dashboard.carrotinsurance.com","A","2"
2398,"www.milehighcrafts.com","A","4"
9254,"students.nahuntahall.org","A","4"
67832,"test.qbouts.com","A","4"
67830,"shercopiemonte.it","A","4"
33594,"auto.loan.info","A","2"
28528,"metaprofit.net","A","2"
63428,"bondfloorsanding.co.nz","A","4"
63425,"www.coinone.co.kr","A","2"
63435,"earthcanvas.co.nz","A","4"
67809,"search.skynetcloud.tk","A","4"
33579,"test.tutanota.com","A","2"
63440,"flywheelmachining.co.nz","A","4"
63441,"wa-syd-escapemyhouse-dev.azurewebsites.net","A","2"
63444,"johnmartin.co.nz","A","4"
63442,"heaths.co.nz","A","4"
17573,"www.entecarifirenze.it","A","4"
33589,"fmovies.se","A","2"
63447,"mnmdesign.co.nz","A","4"
63450,"omegahealth.co.nz","A","4"
63454,"papamoamidwives.nz","A","4"
63452,"rafasdesigns.co.nz","A","4"
63451,"rentair.co.nz","A","4"
63456,"rotoruataxis.co.nz","A","4"
63455,"salsaexitoso.co.nz","A","4"
2497,"webshop.voedingscentrum.nl","A","4"
2418,"rdw.nl","A","2"
63458,"southpacificstainless.co.nz","A","4"
63459,"spirogenetics.com","A","4"
63463,"superiorplumbing.co.nz","A","4"
67776,"expertoption.com","A","4"
63462,"taurangataxis.co.nz","A","4"
17568,"mapi.payfind.net","A","2"
33601,"molodesign.com","A","2"
63466,"villaridge.co.nz","A","4"
63471,"joscor.com","A","4"
53767,"www.abl.com","A","4"
33600,"maxmanroe.com","A","2"
10567,"getmyadse.blogspot.com.tr","A","2"
63487,"team-up-assessments.co.uk","A","4"
67766,"members.thealternativedaily.com","A","4"
5105,"hvosting.ua","A","4"
33607,"www.bestbeautyinfo.com","A","4"
63498,"www.jn.pt","A","2"
7795,"fastapi.metacpan.org","A","2"
9332,"tamar.safe-mail.net","A","4"
33613,"www.welcomejob.co","A","4"
63510,"bcm.ovh","A","4"
62429,"nordstroem.no","A","4"
63513,"svn.davewut.ca","A","4"
33624,"equitysim-ai-recruit.azurewebsites.net","A","2"
9260,"ludovicleroy.com","A","4"
17596,"primary-download.gehrimed.com","A","2"
10720,"nexcess.ca","A","2"
63529,"s30.practisinc.com","A","4"
63532,"api.chope.co","A","2"
7483,"app.perfectforms.com","A","4"
18287,"store.urbanintellectuals.com","A","4"
63545,"www.barefootluxuryvillas.com","A","4"
33648,"hputx.edu","A","2"
63550,"www.swinburne.edu.au","A","4"
33653,"onlineloanapp.forumcu.com","A","4"
1184,"sso-testing.geezeo.com","A","4"
5114,"fluxc.fr","A","4"
9263,"www.hetkarpertje.nl","A","4"
17313,"remoteaccess.cscforce.com","A","4"
67710,"www.sapo.pt","A","4"
67339,"mercurion.fr","A","2"
67709,"www.signal.hu","A","2"
10723,"csrng.net","A","2"
63552,"undergroundsatellite.net","A","4"
63555,"stat.myttk.ru","A","4"
63566,"stg-www.ospserver.net","A","2"
63567,"secure.montereycu.com","A","2"
33340,"chat-test.timeplay.com","A","4"
63572,"metamesh.tech","A","4"
33646,"stoneslikestones.eu","A","2"
63573,"acceptbitcoin.cash","A","2"
15111,"www.markets.almbrand.dk","A","4"
17597,"tatrapikao.hopto.org","A","4"
33662,"downtowndazzle.com","A","4"
63586,"noxbit.co","A","4"
67673,"www.foot-inside.fr","A","4"
13435,"www.boletinoficial.gob.ar","A","4"
63593,"www.selmer.no","A","4"
33634,"www.auto-gadget.com","A","4"
63613,"lowrate-online.latitudefinancial.com.au","A","2"
33669,"app.bibletalk.tv","A","4"
63616,"invest-grupp.com","A","2"
63623,"mail.rotima.ch","A","2"
67658,"www.usb-for-me.com","A","4"
63626,"blog.caladrius.info","A","4"
67655,"keys.pgptest.co.uk","A","4"
5116,"t4v01.ordenacion.hu","A","4"
17610,"plastock.co.uk","A","2"
33666,"bibletalk.tv","A","4"
63636,"3gun.pl","A","4"
33659,"www.providesupport.com","A","2"
63643,"htmobileuat.kloudgin.com","A","4"
17618,"pcc-download.gehrimed.com","A","2"
33671,"www.serious-date.com","A","4"
33677,"www.nextmd.com","A","2"
397,"www.freeze.equifax.com","A","2"
63650,"www.ofs.edu.sg","A","4"
63648,"moj.telekom.si","A","2"
63651,"sams.home-webserver.de","A","2"
67633,"www.waves-rsp.org","A","2"
5118,"www.elaireacondicionado.com","A","2"
9267,"test.s-nk.pl","A","4"
8902,"www.bizzcounter.nl","A","4"
10723,"csrng.net","A","2"
62605,"video.maqi.me","A","4"
63761,"p.ipaynow.cn","A","4"
33685,"doclink.bms7.com","A","4"
67624,"support.content.office.net","A","2"
6118,"mail.qq.com","A","2"
9273,"www.mcdonalds.ma","A","2"
10720,"nexcess.ca","A","2"
33686,"tw2.bms7.com","A","2"
63660,"www.hairpundit.com","A","4"
33690,"rootedcon.com","A","4"
63664,"narfu.ru","A","4"
2340,"mykhaylo.yehorov.name","A","2"
17622,"yournamepro.com","A","4"
33683,"infonet-computer.com","A","2"
33443,"serious-date.com","A","4"
63673,"www.c3rtests.com","A","2"
63682,"lyncdiscover.microsoft.com","A","2"
31955,"training.bms7.com","A","4"
63681,"sachsen-anhalt.de","A","4"
33694,"www.back-street.net","A","4"
65736,"alphatech.tel","A","4"
65734,"www.pixelcam.org","A","4"
31965,"qdubits.bms7.com","A","2"
67596,"adfs.westofengland-ca.gov.uk","A","2"
63700,"aaisecurities.com","A","4"
17428,"sip.agribank.com","A","2"
33678,"abmahnung-datenschutz.de","A","4"
63706,"demo.pscenter.de","A","4"
33705,"indirect.essabank.com","A","2"
63712,"mtk.pscenter.de","A","4"
17630,"clubedaentrega.com.br","A","2"
33712,"www.storesupply.com","A","4"
63713,"vinodelnn.ru","A","2"
63723,"pulscoin.com","A","4"
7966,"r4---sn-vgqsrnel.googlevideo.com","A","2"
17646,"xps2.kmf.me","A","4"
17647,"www.suitsupapa.ee","A","4"
2418,"rdw.nl","A","2"
4397,"www.union-investment.de","A","4"
33713,"korr.by","A","2"
17655,"test.suitsupapa.ee","A","4"
33717,"activategen.com","A","2"
56285,"hidr.io","A","4"
28528,"metaprofit.net","A","2"
63754,"high-supplies.com","A","4"
33714,"dailyhoro.ru","A","2"
33726,"www.mcdonalds.ua","A","2"
63759,"www.tencent.com","A","2"
33728,"employeesupport.zirmed.com","A","2"
63770,"dev.resq-club.com","A","2"
63776,"dev.supplyrisk.info","A","4"
63775,"ours-v2.tmh-techlab.vn","A","2"
33724,"www.updeled.com","A","4"
33732,"www.securesuite.co.uk","A","2"
63365,"www.nttsecurity.com","A","4"
63785,"tudytam-vzdelavani.cz","A","4"
33727,"industrialmarketer.com","A","4"
63791,"sede.ayuntamientoparla.es","A","2"
2343,"www.wisefax.com","A","4"
67525,"pet4shop.com","A","4"
2350,"bitlegger.com","A","4"
5128,"bpmovies.telstra.insnw.net","A","2"
9291,"bitdouble.info","A","2"
17672,"dynamosoftware.com","A","4"
33742,"cube.destinology.co.uk","A","2"
33741,"cloud.hausleitner-schweitzer.at","A","4"
63793,"bot.speedlunch.me","A","4"
63797,"ea.azure.cn","A","2"
33756,"archwaycoatings.com","A","2"
63800,"mkteod.esker.com","A","2"
63803,"ubw.unit4cloud.com","A","2"
63805,"b2cgateway-scrum24.gtforge.com","A","2"
29698,"www.vrijgezellendag.be","A","4"
63814,"corn-prod-stepup.truststamp.net","A","4"
6598,"souqaljahra.com","A","2"
16842,"www.enbek.gov.kz","A","4"
33768,"vezuvdom.ru","A","4"
63820,"app.edoc5.fr","A","2"
63814,"corn-prod-stepup.truststamp.net","A","4"
9332,"tamar.safe-mail.net","A","4"
33771,"accounts.key.com","A","2"
33749,"test-origin.elab-net.de","A","4"
63776,"dev.supplyrisk.info","A","4"
63848,"fir.im","A","2"
67468,"bathroom-cabinet-world.co.uk","A","4"
67467,"login.microsoftonline.com","A","2"
67464,"tum.de","A","2"
67463,"t1-fin2-test.tuudo.fi","A","4"
67461,"dev.online-led-store.com","A","2"
49965,"www.blackcountrymetalworks.co.uk","A","4"
9296,"well.sk","A","2"
9300,"www.laranara.se","A","2"
67456,"www.oysho.com","A","4"
17688,"accutrac.ironmountain.com","A","4"
31524,"abbruch-star.de","A","2"
33783,"accesstoservices.citycare.org.uk","A","2"
26703,"financial.org","A","2"
61920,"sds.treeconsult-portal.de","A","4"
10820,"orionhealth-eu-demo-4.apigee.net","A","4"
33778,"ishtar.nl","A","2"
59661,"www.rtl.be","A","2"
63776,"dev.supplyrisk.info","A","4"
63854,"syfid.com","A","4"
17686,"focus.de","A","2"
63776,"dev.supplyrisk.info","A","4"
17682,"mysql21.hostmaster.sk","A","4"
63866,"portainer2.dev.myinsilico.com","A","2"
67434,"www.lymphomas.org.uk","A","4"
67433,"apsegservice.sony.com.sg","A","4"
33791,"quintus.getfeedback.net","A","2"
63867,"mdm01.infraserv-knapsack.de","A","2"
9306,"sklepyabc.pl","A","4"
17691,"www.cvscreen.co.uk","A","4"
41316,"blackcoffeeroastingco.com","A","4"
33798,"bulknaturaloils.com","A","4"
63873,"corn-dev-stepup.truststamp.net","A","4"
33349,"www.valeo.com","A","4"
63877,"www.eglise-protestante-unie-grenoble.fr","A","4"
33806,"onlinebanking.kingsleybank.com","A","4"
33817,"download.cnet.com","A","2"
42000,"gearbest.com","A","4"
42090,"mail.tutanota.de","A","null"
2341,"aska-micstyling.com","A","4"
9308,"bestinvest.ltd","A","2"
17544,"test.salondata.com","A","2"
17675,"printnode.simpliashop.cz","A","2"
33823,"s2c-uk62.waxdigital.com","A","4"
14012,"mail.tutanota.com","A","2"
63889,"pilotmargot.com","A","4"
33828,"solutions.complianceresource.com","A","4"
63892,"mailigen.ru","A","4"
10273,"mx.spamreflect.org","A","4"
22031,"sipfed.online.lync.com","A","2"
49111,"qbt.smarttickets.com.au","A","4"
17699,"home.dahabi.it","A","4"
63902,"api.goal.laposte.fr","A","4"
63886,"www.sabrosa.pt","A","4"
63904,"virgopolymer.com","A","4"
1072,"www.meetup.com","A","2"
20877,"gentoo.org","A","4"
63907,"www.bandicam.com","A","4"
63908,"rqc.scm.azurewebsites.net","A","2"
33758,"www.gelatoconamore.nl","A","4"
67362,"t411.si","A","4"
63910,"support.mainstreambpo.com","A","4"
9311,"fotopress55.pl","A","2"
17715,"cowartinsurance.com","A","4"
33835,"ebanking.unionbankph.com","A","2"
63913,"status.esendex.com","A","2"
63918,"isepand.ir","A","4"
19546,"linkedin.com","A","4"
63924,"topvorm.apeldoorn.nl","A","2"
9313,"dbonline.portugal.db.com","A","2"
67350,"www.emarsys.com","A","4"
67334,"giek.no","A","4"
67352,"ci.bureauxapartager.com","A","2"
33829,"armlifting.kz","A","4"
33845,"www.peppercarrot.com","A","4"
33837,"togacapital.com","A","4"
63934,"halyvatut.com","A","2"
5141,"powerbroking2u.com.my","A","2"
9316,"www.enfermerasexy.com","A","4"
33853,"api.bamboohr.com","A","4"
63943,"www.coupang.com","A","2"
33849,"www.ytis.jp","A","4"
63950,"social.kidesign.io","A","4"
63948,"ipcd.ru","A","4"
17415,"online.evocabank.am","A","2"
62832,"jenkins.io","A","4"
63958,"www.annonces-interim.bzh","A","4"
33863,"babecall.tv","A","4"
63961,"udemy.com","A","2"
33862,"www.pastor-bill.church","A","4"
63948,"ipcd.ru","A","4"
5124,"www.exedo.nl","A","2"
33858,"app.unicloud.pl","A","4"
63975,"gene.disi.unitn.it","A","4"
63974,"mind.ua","A","4"
33872,"ia801402.us.archive.org","A","4"
63984,"api.us.cloudcall.com","A","2"
9317,"www.certificat.fr","A","4"
63989,"test.pamind.se","A","4"
17729,"bitcoin.xpinvest.net","A","4"
63992,"www.ltxom.net","A","4"
63990,"defeestbus.nl","A","4"
63993,"meineimmobilie.postbank.de","A","2"
2356,"www.kristinehonig.de","A","4"
5134,"www.wallprint.fr","A","2"
38833,"www.bruschied.eu","A","4"
9325,"www.kredobank.com.ua","A","2"
17728,"xn----8sbkqagfm7b3a.xn--p1ai","A","4"
6700,"mail.glsys.eu","A","4"
64006,"ascolol.harmonyhda.com","A","4"
33876,"www.phishero.com","A","4"
33883,"messaging.datadivider.com","A","4"
67280,"proofy.io","A","4"
64014,"www.money.co.uk","A","2"
64015,"apps.bhw.de","A","2"
17743,"sitec.idemat.fr","A","4"
67271,"bmp.hellmann.net","A","4"
33885,"happychildren.life","A","4"
64024,"www.harshadkavathiya.com","A","4"
33904,"sig-updates.synopsys.com","A","4"
64037,"api.rt7.net","A","4"
17745,"ikiam-ep.com.ec","A","4"
64047,"www.consolereparatie.eu","A","4"
64049,"siraco.de","A","2"
64058,"postbank.de","A","2"
64064,"www.spendency.com","A","2"
9332,"tamar.safe-mail.net","A","4"
17754,"fanbase.net","A","4"
67255,"microbeonline.com","A","4"
64066,"www.cloudkeepers.co.za","A","2"
64067,"www.poiema.co.za","A","4"
64069,"beta.csie.io","A","4"
64075,"signin2.valueactive.es","A","2"
17752,"cdm-logistica.de","A","2"
67244,"splendit.ch","A","4"
24785,"www.bestbuy.com","A","2"
55521,"edp.pt","A","2"
64083,"videogamesawesome.com","A","4"
33912,"pcworldcafe.com","A","4"
64086,"www.tulipandnettle.com","A","4"
64087,"www.italtourist.com","A","4"
33911,"ctrl.blog","A","4"
6118,"mail.qq.com","A","2"
9345,"qrtweb.azurewebsites.net","A","2"
64098,"robertoley.com","A","4"
64103,"sip.rockalltech.com","A","2"
64105,"www.robertoley.com","A","4"
33924,"coastaledeals.com","A","4"
64112,"password.sns.it","A","4"
64116,"api.hailto.com","A","2"
33929,"androidplanet.nl","A","4"
64095,"file.sbe.re","A","2"
5144,"emm.smbc.aero","A","4"
2813,"epayments.coquitlam.ca","A","4"
17762,"www.finalsite.com","A","2"
62392,"www.missaqua.ru","A","null"
64120,"berchtesgadener-land.com","A","2"
11155,"catalog.henderson.ru","A","2"
42461,"www.nord.banquepopulaire.fr","A","2"
64131,"www.manzolawgroup.com","A","4"
33940,"secure.eclkc.ohs.acf.hhs.gov","A","2"
59892,"accesstest.dole.com","A","2"
1941,"myweb.prulife.com.tw","A","2"
33953,"marriott.com","A","2"
64140,"test.rekini.lv","A","2"
64145,"dli.kz","A","4"
64148,"trinkstorch.de","A","4"
64152,"sedeelectronica.alcoi.org","A","4"
64157,"b2btest.oceanwide.com","A","4"
9348,"search.krosos.org","A","4"
10358,"gettingmorecustomers.co","A","2"
64163,"docusafe.impuls-leasing.pl","A","4"
17768,"ikiam.edu.ec","A","4"
63332,"www.integralmedica.com.br","A","2"
33950,"downloads.ipfire.org","A","4"
64170,"my-ff.ru","A","4"
67177,"corpaction.easecurities.com.hk","A","2"
5145,"oti-ocf-tsmng-cc.oberthur.net","A","4"
26703,"financial.org","A","2"
42259,"uk-api.experian.com","A","4"
64164,"ginnie-mae-compliance.intellimime.com","A","2"
33922,"lioncave.net","A","4"
33965,"host0v1b22-a5.neodigit.net","A","4"
64197,"msonews-aarhuskommune.bridgeit.dk","A","2"
67171,"www.creditgain.com.hk","A","4"
14650,"www.hkbea.com","A","4"
67169,"us1.aconex.com","A","2"
33973,"insight.gateleyuk.com","A","2"
64200,"mijn.snelstart.nl","A","2"
33981,"omni.chat","A","4"
64165,"niis.voyager.pl","A","null"
2223,"www.geekseller.com","A","4"
33974,"nedeveood.com","A","4"
33980,"www.annettes.co","A","4"
64208,"api.runworld.com.cn","A","2"
64147,"ics.optimus-cloud.co.uk","A","4"
64218,"www.zuora.com","A","4"
64212,"vps-24700.vps-default-host.net","A","4"
67143,"ec17.awit.at","A","4"
62744,"auth.sso.gendarmerie.interieur.gouv.fr","A","4"
33978,"docker.monroe-system.eu","A","2"
33983,"ico.org.uk","A","4"
9704,"manager-present.haroid.com","A","4"
21086,"www.sines-export.com","A","2"
64240,"bg-kliniken.de","A","2"
604,"www.hrdf.com.my","A","4"
599,"hamsystems.eu","A","2"
2370,"hg-lyncfe2.interstates.com","A","2"
5147,"skylabs.it","A","2"
9366,"test.draccess.org","A","4"
17787,"punchout.test-b-collaterate.net","A","2"
