"domainhistory","url","rating","hstsPolicy status"
62733,"zmp3-photo-2.zadn.vn","A","null"
9186,"www.ruppertbrasil.de","A","""absent"""
6227,"tumyum.me","A","""absent"""
62788,"ivb.rewardgateway.co.uk","A","""present"""
62733,"zmp3-photo-2.zadn.vn","A","""absent"""
62794,"nauticalsports.co.za","A","""absent"""
33277,"tlfdi.de","A","""absent"""
62800,"digital.scouts.org.uk","A","""absent"""
33287,"api.commercetools.co","A","""absent"""
578,"www.eaglevalleybank.com","A","""absent"""
1175,"www.doctorcall.co.uk","A","""absent"""
9192,"blog.icownect.com","A","""absent"""
17428,"sip.agribank.com","A","""absent"""
33290,"east-thames.co.uk","A","""absent"""
62827,"www.oxbowbooks.com","A","""absent"""
236,"assaabloy.app.box.com","A","""absent"""
247,"owa.premera.com","A","""absent"""
62828,"bobol.pw","A","""absent"""
62832,"jenkins.io","A","""absent"""
62843,"worksite.seedip.com","A","""absent"""
17429,"wiki.powerassist.nl","A","""absent"""
33305,"www.noble.org","A","""absent"""
33304,"app.orfairplan.com","A","""absent"""
62845,"cdn.test-equeo.ru","A","""absent"""
62850,"portal.student.umlub.pl","A","""present"""
62853,"chatliv.com","A","""absent"""
62858,"b055.sysbiosis.com","A","""absent"""
33301,"wfs.nlsc.gov.tw","A","null"
9194,"www.google.co.uk","A","""absent"""
17430,"tumblr.com","A","""absent"""
33315,"hr1.ascentis.com","A","""absent"""
62852,"sip.kepleruniklinikum.at","A","""absent"""
62877,"im.naturgeister.net","A","""absent"""
62876,"znews-photo.zadn.vn","A","""absent"""
62873,"baomoi-photo-3.zadn.vn","A","""absent"""
62889,"trybullshd.net","A","""absent"""
9195,"cherrybread.net","A","""absent"""
17456,"ls10.rlmcloud.com","A","""absent"""
33324,"leef.inaandacht.nl","A","""absent"""
62901,"www.edestinos.com.br","A","""absent"""
62902,"de20test.cantamen.de","A","""present"""
15111,"www.markets.almbrand.dk","A","""absent"""
62903,"woutpeters.nl","A","""absent"""
33331,"jdjfoundation.org","A","""absent"""
62908,"get-pet-toys.com","A","""absent"""
33333,"members.codingpirates.dk","A","""absent"""
62906,"www.toon.eu","A","""disabled"""
182,"www.havertys.com","A","""absent"""
17467,"ls25.rlmcloud.com","A","""absent"""
28528,"metaprofit.net","A","""absent"""
11661,"cnn.com","A","""absent"""
62924,"hottin.me","A","""absent"""
62927,"mantis.hottin.me","A","""absent"""
2312,"cipher.com","A","""absent"""
9198,"google.cz","A","""absent"""
17462,"www.headtrip.pl","A","""absent"""
62929,"dl.duosecurity.com","A","""absent"""
160,"deroyalcontinuum.azurewebsites.net","A","""absent"""
62939,"firstmaptest.gis.delaware.gov","A","""absent"""
62943,"www.tradevanaccessories.co.uk","A","""absent"""
62945,"spid.register.it","A","""absent"""
33346,"derks-wielersport.nl","A","""absent"""
33359,"hsutx.edu","A","""absent"""
33370,"pks.tai-one.com","A","""absent"""
62967,"www.ancient-code.com","A","""absent"""
9211,"jo-ko.tech","A","""absent"""
17463,"ls20.rlmcloud.com","A","""absent"""
33372,"web2.erehabdata.com","A","""absent"""
62974,"counterpart.systems","A","""absent"""
17457,"www.zoomii.com.tw","A","""absent"""
7003,"www.cduhessen.de","A","""absent"""
62992,"solution-libre.fr","A","""absent"""
62999,"test.gintarine.lt","A","""absent"""
33387,"ariinsights.arifleet.com","A","""absent"""
63006,"hmage.net","A","null"
33383,"aribuydirect.com","A","""absent"""
9210,"nachruest-luftfederung.de","A","""absent"""
17472,"qualif.gocadservices.com","A","""absent"""
33398,"analytics.merchantsfleet.com","A","""absent"""
63013,"ru.sputniknewslv.com","A","""absent"""
112,"redcoded.com","A","""absent"""
101,"test01t.dssl.ru","A","""absent"""
109,"cloud.northhoustonbaptist.org","A","""absent"""
36908,"www.virustotal.com","A","""absent"""
33406,"rightdirectionfinancial.com","A","""present"""
63006,"hmage.net","A","""absent"""
43283,"www.kaspersky.ru","A","""absent"""
17471,"mydeltahotel.com","A","""absent"""
96,"www.oliviers-co.com","A","""absent"""
33405,"merchantsfleetmanagement.com","A","""absent"""
63022,"iburgerzaken.roermond.nl","A","""absent"""
63026,"virusscan.jotti.org","A","""absent"""
17474,"www.dertnig.at","A","""absent"""
33409,"reporting.merchantstotalview.com","A","""absent"""
63031,"sp.renatorosa.com","A","""absent"""
63033,"hacking-etico.com","A","""absent"""
17425,"www.teamgeist-medien.de","A","""absent"""
59,"sandbox-mobileservices.xpenditure.com","A","""absent"""
33400,"merchantsauto.cars","A","""absent"""
63043,"system101.agilysyseu.com","A","""absent"""
63047,"access.advancepartners.com","A","""absent"""
33413,"businessservicetool.ebanking-services.com","A","""absent"""
63048,"cloud.mrmanny.me","A","""absent"""
41,"7saby.com","A","""absent"""
34,"gx.gallup.com","A","""absent"""
33401,"ares.omcc.ru","A","""invalid"""
63064,"kpmg-uat.hostedtax.thomsonreuters.com","A","""absent"""
583,"pro.douane.gouv.fr","A","""absent"""
2314,"kcentral.ext.amr.kpmg.com","A","""absent"""
4968,"mobile.them-is.fr","A","""present"""
9213,"www.karstenhrgroup.com","A","""absent"""
17484,"www.flexjobs.com","A","""absent"""
33417,"portal.papersave.com","A","""absent"""
63074,"delaware.pro","A","""absent"""
63067,"www.hijackthis-forum.de","A","""absent"""
58639,"ms.paymentsense.com","A","""absent"""
62948,"t1.safelayer.com","A","""absent"""
1404,"ln.uniqa.cz","A","""unknown"""
33428,"activigo.com","A","""absent"""
5602,"stonehippo.com","A","""absent"""
17478,"spadam.se","A","""absent"""
33418,"www.habitat.hu","A","""absent"""
63098,"virusinfo.info","A","""absent"""
17488,"www.dlleague.com","A","""present"""
33436,"production-hh-portal.documobi.com","A","""absent"""
63107,"bukkit.academy","A","""absent"""
63104,"sharedmind.eu","A","""absent"""
33435,"www.fm-central.sg","A","""absent"""
63102,"app.glip.com","A","""present"""
33438,"bluecross.org.uk","A","""absent"""
63109,"rich-city.pro","A","""absent"""
63110,"kinozal.me","A","""absent"""
63112,"seranking.com","A","""absent"""
33442,"customerservtool.epps-services.com","A","""absent"""
63116,"clip-i.ngs.zdf.de","A","""absent"""
63115,"projekte.sueddeutsche.de","A","""absent"""
63124,"authy.com","A","""absent"""
5087,"eqibt.equitasbank.com","A","""absent"""
9207,"www.deepblu.com","A","""absent"""
6044,"www.imobauto.ie","A","""absent"""
33447,"app.myswiftquotes.com","A","""absent"""
63127,"chrome.google.com","A","""absent"""
63130,"uat-neo.network.ae","A","""absent"""
17503,"www.forrester.com","A","""absent"""
33340,"chat-test.timeplay.com","A","null"
63107,"bukkit.academy","A","""absent"""
63133,"restifer.es","A","""absent"""
63033,"hacking-etico.com","A","""absent"""
63149,"mdm.bcr.ro","A","""present"""
63150,"patripe.com","A","""absent"""
63154,"www.start2s.com","A","""absent"""
17499,"go.firstmidwest.com","A","""absent"""
17510,"discoveryhealthpartners.com","A","""absent"""
63159,"merlin.pl","A","""absent"""
62948,"t1.safelayer.com","A","""absent"""
33466,"iac.university","A","""absent"""
63181,"tunap.com","A","""absent"""
67571,"campusweb.capecod.edu","A","""absent"""
63183,"kinaiasztrologia.com","A","""absent"""
63184,"www.pentestit.ru","A","""invalid"""
2313,"www.moskevsky-strazni-pes.cz","A","""absent"""
5089,"galaxyhostplus.com","A","""absent"""
33482,"prox.tsgri.net","A","""absent"""
63192,"aircowell.com","A","""absent"""
63196,"video.varrohaz.hu","A","""absent"""
63197,"physiotherapie-neustadt-aisch.de","A","""absent"""
33468,"ng-sa-sdkapi.gameitop.com","A","""absent"""
62605,"video.maqi.me","A","""absent"""
63201,"hachuarium.com","A","""absent"""
63206,"dessins-elise.fr","A","""absent"""
63215,"my-nanny.se","A","""absent"""
9232,"mjolnir.alayacare.com","A","""absent"""
17428,"sip.agribank.com","A","""absent"""
32540,"www.cybrary.it","A","""absent"""
63225,"www.france-truffes.com","A","""absent"""
17525,"acmemade.com","A","""present"""
63228,"ppt-online.org","A","""absent"""
63239,"loc.mafsas.mobi","A","""absent"""
63243,"cpms.midasplus.com","A","""absent"""
63245,"emigrante.online","A","""absent"""
63249,"ellsworthadhe.wpengine.com","A","""absent"""
63252,"lusarealty.es","A","""absent"""
63247,"marriottstorie.wpengine.com","A","""absent"""
69366,"andrewbenton.io","A","null"
10273,"mx.spamreflect.org","A","""absent"""
2322,"server.alberici.org","A","""absent"""
5093,"helpit.hu","A","""absent"""
69356,"mijndossier.rrn.fgov.be","A","""unknown"""
8833,"livesof.wartw.top","A","""absent"""
17526,"digitalsecurity.fr","A","""absent"""
33039,"correo.uap.edu.ar","A","""absent"""
33581,"care.mindoula.com","A","""absent"""
63255,"api-public.eu.epsilon.com","A","""absent"""
63262,"www.brognoli.com.br","A","""absent"""
63268,"up-in-lights.co.uk","A","""absent"""
63274,"www.bitcoin-fast.com","A","""absent"""
23916,"is-montblancmx.a8e.net.br","A","""absent"""
69327,"zerex.cz","A","""absent"""
63280,"projectj.eu","A","""absent"""
38264,"netvibes.com","A","""absent"""
63281,"orakel.cz","A","""absent"""
69322,"ffhy.loyaltyplus.aero","A","""absent"""
17544,"test.salondata.com","A","""absent"""
32661,"www.novacreative.com","A","""absent"""
63289,"tso.tele2.se","A","""absent"""
8528,"docusign.com","A","""absent"""
17539,"relayhub.eu.pitneybowes.com","A","""absent"""
33534,"www.utflending.org","A","""absent"""
43695,"kehrer-modellbau.de","A","""absent"""
6118,"mail.qq.com","A","""absent"""
63304,"www.efor.es","A","""unknown"""
16817,"www.profiwins.com.ua","A","""absent"""
63311,"thebiblesource.com","A","""absent"""
33533,"www.cucompanies.com","A","""absent"""
63313,"mome.ge","A","""absent"""
320,"crdvo.uvo.gov.sk","A","""absent"""
589,"www.viequestrian.co.uk","A","""absent"""
69289,"uk.axon.com","A","""absent"""
585,"mydaphneutilities.com","A","""absent"""
1073,"wiki.isd553.org","A","""absent"""
2328,"lyncdiscover.interstates.com","A","""absent"""
5097,"az01.ordenacion.hu","A","""absent"""
9235,"www.fundviet.com","A","""absent"""
33340,"chat-test.timeplay.com","A","""absent"""
63317,"interhyp.de","A","""absent"""
63319,"ssl.qsihosting.com","A","""disabled"""
63323,"em-immo.simplebytes.at","A","""absent"""
63332,"www.integralmedica.com.br","A","""absent"""
9238,"www.aimant.ua","A","""absent"""
33537,"acquiring.qiwi.com","A","""absent"""
63333,"auxiliumcor.com","A","""absent"""
63335,"shop.nusphere.com","A","""absent"""
28528,"metaprofit.net","A","""absent"""
69246,"gis-hwv.hatzfeldt.de","A","""absent"""
63336,"www.bouyguestelecom.fr","A","""absent"""
56924,"api.txtlocal.com","A","""absent"""
21827,"lamposelvitys.lamit.fi","A","""absent"""
33548,"une.moe","A","""absent"""
33549,"eft.fi360.com","A","""absent"""
9239,"slipza.com","A","""absent"""
17538,"invisibledizz.com","A","""absent"""
33515,"www.dn.pt","A","""absent"""
63343,"reward3d.com","A","""absent"""
63345,"www.toyotaofmurfreesboro.com","A","""absent"""
63349,"corporate.parmalat.com","A","""unknown"""
9243,"stanev.me","A","""absent"""
18046,"cdi.chartwisemed.com","A","""absent"""
63354,"emplacamentoapphomolog.portaltecsinapse.com.br","A","""absent"""
17555,"pathe.ch","A","""absent"""
33039,"correo.uap.edu.ar","A","""absent"""
63360,"arim.io","A","""absent"""
10826,"victoriabcplus.com","A","""absent"""
63365,"www.nttsecurity.com","A","""absent"""
5109,"www.relianceglobalcall.com","A","""absent"""
9240,"skatebay.dk","A","""absent"""
33550,"chip.de","A","""absent"""
63371,"leisambientaisapp.com.br","A","""absent"""
17565,"alleewonen.mwm2.nl","A","""absent"""
33526,"homolog.eiplus.tv","A","""absent"""
10914,"directoriolocal.org","A","""absent"""
7708,"ssltest.targethealth.com","A","""absent"""
33569,"ds.ecisolutions.com","A","""absent"""
17566,"api.childstones.org","A","""absent"""
33567,"chesstempo.com","A","""absent"""
63404,"shop.naturallycurly.com","A","""absent"""
33576,"www.freizeitblock.de","A","""absent"""
63411,"bro.officepacs.com","A","""absent"""
33581,"care.mindoula.com","A","""absent"""
63414,"lsgaming.pl","A","""invalid"""
33586,"ohwi0.variti.net","A","""absent"""
63417,"camsdatespot.com","A","""absent"""
63419,"securedwebapp.com","A","""absent"""
63421,"print.remotecheck.cnb.com","A","""absent"""
63418,"japanisch-grund-und-intensivkurs.de","A","""absent"""
5113,"newdriver-dashboard.carrotinsurance.com","A","""absent"""
2398,"www.milehighcrafts.com","A","""absent"""
9254,"students.nahuntahall.org","A","""absent"""
33594,"auto.loan.info","A","""absent"""
28528,"metaprofit.net","A","""absent"""
63428,"bondfloorsanding.co.nz","A","""absent"""
63425,"www.coinone.co.kr","A","""absent"""
63435,"earthcanvas.co.nz","A","""absent"""
33579,"test.tutanota.com","A","""present"""
63440,"flywheelmachining.co.nz","A","""absent"""
63441,"wa-syd-escapemyhouse-dev.azurewebsites.net","A","""absent"""
63444,"johnmartin.co.nz","A","""absent"""
63442,"heaths.co.nz","A","""absent"""
17573,"www.entecarifirenze.it","A","""absent"""
33589,"fmovies.se","A","""absent"""
63447,"mnmdesign.co.nz","A","""absent"""
63450,"omegahealth.co.nz","A","""absent"""
63454,"papamoamidwives.nz","A","""absent"""
63452,"rafasdesigns.co.nz","A","""absent"""
63451,"rentair.co.nz","A","""absent"""
63456,"rotoruataxis.co.nz","A","""absent"""
63455,"salsaexitoso.co.nz","A","""absent"""
2497,"webshop.voedingscentrum.nl","A","""present"""
2418,"rdw.nl","A","""absent"""
63458,"southpacificstainless.co.nz","A","""absent"""
63459,"spirogenetics.com","A","""absent"""
63463,"superiorplumbing.co.nz","A","""absent"""
63462,"taurangataxis.co.nz","A","""absent"""
17568,"mapi.payfind.net","A","""absent"""
33601,"molodesign.com","A","""absent"""
69107,"www.matchingpool.nl","A","""absent"""
63466,"villaridge.co.nz","A","""absent"""
63471,"joscor.com","A","""absent"""
53767,"www.abl.com","A","""absent"""
33600,"maxmanroe.com","A","""absent"""
10567,"getmyadse.blogspot.com.tr","A","""absent"""
63487,"team-up-assessments.co.uk","A","""absent"""
69094,"www.quotidiano.net","A","""absent"""
8085,"go.foxus.lt","A","""absent"""
5105,"hvosting.ua","A","""absent"""
33607,"www.bestbeautyinfo.com","A","""absent"""
63498,"www.jn.pt","A","""absent"""
7795,"fastapi.metacpan.org","A","""absent"""
9332,"tamar.safe-mail.net","A","""absent"""
33613,"www.welcomejob.co","A","""invalid"""
63510,"bcm.ovh","A","""absent"""
62429,"nordstroem.no","A","""absent"""
63513,"svn.davewut.ca","A","""absent"""
33624,"equitysim-ai-recruit.azurewebsites.net","A","""absent"""
9260,"ludovicleroy.com","A","""absent"""
17596,"primary-download.gehrimed.com","A","""absent"""
10720,"nexcess.ca","A","""present"""
63529,"s30.practisinc.com","A","""absent"""
63532,"api.chope.co","A","""absent"""
69071,"aagag.com","A","""absent"""
7483,"app.perfectforms.com","A","""absent"""
18287,"store.urbanintellectuals.com","A","""absent"""
63545,"www.barefootluxuryvillas.com","A","""absent"""
33648,"hputx.edu","A","""absent"""
63550,"www.swinburne.edu.au","A","""absent"""
33653,"onlineloanapp.forumcu.com","A","""absent"""
1184,"sso-testing.geezeo.com","A","""absent"""
5114,"fluxc.fr","A","""absent"""
9263,"www.hetkarpertje.nl","A","""absent"""
17313,"remoteaccess.cscforce.com","A","""absent"""
10723,"csrng.net","A","""absent"""
63552,"undergroundsatellite.net","A","""absent"""
63555,"stat.myttk.ru","A","""absent"""
63566,"stg-www.ospserver.net","A","""absent"""
63567,"secure.montereycu.com","A","""absent"""
33340,"chat-test.timeplay.com","A","""unknown"""
63572,"metamesh.tech","A","""absent"""
33646,"stoneslikestones.eu","A","""absent"""
63573,"acceptbitcoin.cash","A","""absent"""
15111,"www.markets.almbrand.dk","A","""absent"""
69025,"www.sepp-sarah.de","A","""absent"""
17597,"tatrapikao.hopto.org","A","""absent"""
69021,"razor.iway.ch","A","""absent"""
33662,"downtowndazzle.com","A","""absent"""
63586,"noxbit.co","A","""absent"""
13435,"www.boletinoficial.gob.ar","A","""absent"""
69018,"alfa.microton.cz","A","""absent"""
63593,"www.selmer.no","A","""absent"""
33634,"www.auto-gadget.com","A","""absent"""
63613,"lowrate-online.latitudefinancial.com.au","A","""absent"""
33669,"app.bibletalk.tv","A","""absent"""
37906,"edinarcoin.com","A","""absent"""
63616,"invest-grupp.com","A","""absent"""
63623,"mail.rotima.ch","A","""absent"""
63626,"blog.caladrius.info","A","""present"""
5116,"t4v01.ordenacion.hu","A","""absent"""
17610,"plastock.co.uk","A","""absent"""
33666,"bibletalk.tv","A","""absent"""
35265,"supplier.amd.com","A","""absent"""
63636,"3gun.pl","A","""absent"""
33659,"www.providesupport.com","A","""absent"""
63643,"htmobileuat.kloudgin.com","A","""absent"""
68994,"www.itsdone.at","A","""absent"""
17618,"pcc-download.gehrimed.com","A","""absent"""
33671,"www.serious-date.com","A","""absent"""
33677,"www.nextmd.com","A","""absent"""
39535,"fc2.com","A","""absent"""
397,"www.freeze.equifax.com","A","""absent"""
63650,"www.ofs.edu.sg","A","""disabled"""
63648,"moj.telekom.si","A","""absent"""
63651,"sams.home-webserver.de","A","""absent"""
5118,"www.elaireacondicionado.com","A","""absent"""
9267,"test.s-nk.pl","A","""absent"""
8902,"www.bizzcounter.nl","A","""invalid"""
10723,"csrng.net","A","""absent"""
62605,"video.maqi.me","A","""absent"""
63761,"p.ipaynow.cn","A","""absent"""
33685,"doclink.bms7.com","A","""absent"""
6118,"mail.qq.com","A","""absent"""
9273,"www.mcdonalds.ma","A","""absent"""
10720,"nexcess.ca","A","""present"""
33686,"tw2.bms7.com","A","""absent"""
63660,"www.hairpundit.com","A","""absent"""
33690,"rootedcon.com","A","""absent"""
63664,"narfu.ru","A","""unknown"""
2340,"mykhaylo.yehorov.name","A","""absent"""
17622,"yournamepro.com","A","""absent"""
33683,"infonet-computer.com","A","""absent"""
31901,"trading.sepredaj.sk","A","""absent"""
33443,"serious-date.com","A","""absent"""
68100,"rzhavin.ru","A","""absent"""
63673,"www.c3rtests.com","A","""absent"""
63682,"lyncdiscover.microsoft.com","A","""absent"""
31955,"training.bms7.com","A","""absent"""
63681,"sachsen-anhalt.de","A","""absent"""
33694,"www.back-street.net","A","""absent"""
31965,"qdubits.bms7.com","A","""absent"""
63700,"aaisecurities.com","A","""absent"""
17428,"sip.agribank.com","A","""absent"""
33678,"abmahnung-datenschutz.de","A","""absent"""
63706,"demo.pscenter.de","A","""absent"""
33705,"indirect.essabank.com","A","""absent"""
63712,"mtk.pscenter.de","A","""absent"""
